2013-12-18 21:13:58,395 [Worker-19] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /chapter03/src/main/java
2013-12-18 21:13:58,395 [Worker-19] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /chapter03/src/main/resources
2013-12-18 21:13:58,395 [Worker-19] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /chapter03/src/test/java
2013-12-18 21:13:58,395 [Worker-19] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /chapter03/src/test/resources
2013-12-18 21:13:58,966 [Worker-22] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.packt.blueprints:chapter03:0.0.1-SNAPSHOT @ D:\PrimefacesBlueprints\primefaces-blueprints\primefaces-blueprints\chapter03\pom.xml.
2013-12-18 21:13:59,149 [Worker-22] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-12-18 21:13:59,150 [Worker-22] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-12-18 21:13:59,153 [Worker-22] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-12-18 21:13:59,154 [Worker-22] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-12-18 21:13:59,363 [Worker-16] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-12-18 21:13:59,364 [Worker-16] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-12-18 21:13:59,367 [Worker-16] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-12-18 21:13:59,367 [Worker-16] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-12-18 21:13:59,768 [Worker-23] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.packt.blueprints:chapter03:0.0.1-SNAPSHOT @ D:\PrimefacesBlueprints\primefaces-blueprints\primefaces-blueprints\chapter03\pom.xml.
2013-12-18 21:14:00,479 [Worker-23] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-12-18 21:14:00,480 [Worker-23] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-12-18 21:14:00,483 [Worker-23] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-12-18 21:14:00,484 [Worker-23] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-12-18 21:14:00,539 [Worker-23] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using NULL lifecycle mapping for MavenProject: com.packt.blueprints:primefaces-blueprints:0.0.1-SNAPSHOT @ D:\PrimefacesBlueprints\primefaces-blueprints\primefaces-blueprints\pom.xml.
2013-12-18 21:14:00,563 [Worker-23] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.packt.blueprints:chapter02:0.0.1-SNAPSHOT @ D:\PrimefacesBlueprints\primefaces-blueprints\primefaces-blueprints\chapter02\pom.xml.
2013-12-18 21:14:00,590 [Worker-23] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.packt.blueprints:chapter01:0.0.1-SNAPSHOT @ D:\PrimefacesBlueprints\primefaces-blueprints\primefaces-blueprints\chapter01\pom.xml.
2013-12-18 21:14:00,644 [Worker-23] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.packt.blueprints:chapter03:0.0.1-SNAPSHOT @ D:\PrimefacesBlueprints\primefaces-blueprints\primefaces-blueprints\chapter03\pom.xml.
2013-12-18 21:14:01,968 [Worker-18] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-12-18 21:14:01,969 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-12-18 21:14:01,972 [Worker-18] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-12-18 21:14:01,973 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-12-18 21:14:02,007 [Worker-18] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-12-18 21:14:02,008 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-12-18 21:14:02,010 [Worker-18] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-12-18 21:14:02,010 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-12-18 21:14:02,024 [Worker-18] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-12-18 21:14:02,025 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-12-18 21:14:02,027 [Worker-18] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-12-18 21:14:02,028 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-12-18 21:14:31,878 [Worker-25] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.packt.blueprints:chapter04:0.0.1-SNAPSHOT @ D:\PrimefacesBlueprints\primefaces-blueprints\primefaces-blueprints\chapter04\pom.xml.
2013-12-18 21:14:31,990 [Worker-25] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /chapter04/src/main/java
2013-12-18 21:14:31,990 [Worker-25] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /chapter04/src/main/resources
2013-12-18 21:14:31,991 [Worker-25] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /chapter04/src/test/java
2013-12-18 21:14:31,991 [Worker-25] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /chapter04/src/test/resources
2013-12-18 21:14:32,595 [Worker-26] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.packt.blueprints:chapter04:0.0.1-SNAPSHOT @ D:\PrimefacesBlueprints\primefaces-blueprints\primefaces-blueprints\chapter04\pom.xml.
2013-12-18 21:14:32,789 [Worker-26] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-12-18 21:14:32,790 [Worker-26] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-12-18 21:14:32,792 [Worker-26] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-12-18 21:14:32,793 [Worker-26] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-12-18 21:14:32,952 [Worker-26] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-12-18 21:14:32,953 [Worker-26] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-12-18 21:14:32,955 [Worker-26] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-12-18 21:14:32,956 [Worker-26] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-12-18 21:14:33,398 [Worker-27] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.packt.blueprints:chapter04:0.0.1-SNAPSHOT @ D:\PrimefacesBlueprints\primefaces-blueprints\primefaces-blueprints\chapter04\pom.xml.
2013-12-18 21:14:34,061 [Worker-23] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-12-18 21:14:34,062 [Worker-23] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-12-18 21:14:34,066 [Worker-23] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-12-18 21:14:34,067 [Worker-23] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-12-18 21:14:34,144 [Worker-23] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using NULL lifecycle mapping for MavenProject: com.packt.blueprints:primefaces-blueprints:0.0.1-SNAPSHOT @ D:\PrimefacesBlueprints\primefaces-blueprints\primefaces-blueprints\pom.xml.
2013-12-18 21:14:34,169 [Worker-23] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.packt.blueprints:chapter03:0.0.1-SNAPSHOT @ D:\PrimefacesBlueprints\primefaces-blueprints\primefaces-blueprints\chapter03\pom.xml.
2013-12-18 21:14:34,211 [Worker-23] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.packt.blueprints:chapter01:0.0.1-SNAPSHOT @ D:\PrimefacesBlueprints\primefaces-blueprints\primefaces-blueprints\chapter01\pom.xml.
2013-12-18 21:14:34,238 [Worker-23] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.packt.blueprints:chapter02:0.0.1-SNAPSHOT @ D:\PrimefacesBlueprints\primefaces-blueprints\primefaces-blueprints\chapter02\pom.xml.
2013-12-18 21:14:34,269 [Worker-23] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.packt.blueprints:chapter04:0.0.1-SNAPSHOT @ D:\PrimefacesBlueprints\primefaces-blueprints\primefaces-blueprints\chapter04\pom.xml.
2013-12-18 21:14:35,744 [Worker-23] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-12-18 21:14:35,745 [Worker-23] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-12-18 21:14:35,749 [Worker-23] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-12-18 21:14:35,750 [Worker-23] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-12-18 21:14:35,770 [Worker-23] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-12-18 21:14:35,771 [Worker-23] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-12-18 21:14:35,773 [Worker-23] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-12-18 21:14:35,774 [Worker-23] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-12-18 21:14:35,786 [Worker-23] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-12-18 21:14:35,787 [Worker-23] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-12-18 21:14:35,788 [Worker-23] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-12-18 21:14:35,789 [Worker-23] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-12-18 21:14:35,803 [Worker-23] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-12-18 21:14:35,804 [Worker-23] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-12-18 21:14:35,805 [Worker-23] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-12-18 21:14:35,806 [Worker-23] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-12-18 21:15:09,122 [Worker-28] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.packt.blueprints:chapter05:0.0.1-SNAPSHOT @ D:\PrimefacesBlueprints\primefaces-blueprints\primefaces-blueprints\chapter05\pom.xml.
